index,name,shape_name,rho,energy_ratio,separation,repeat,solver_mode,ndiv,dt,tend,input,output
11,spheroid_1_0p7_0p7_rho10_E0p55_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.55,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E0p55_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E0p55_sep5_run01_impulse_noproj/multiple_body_complete.dat
12,spheroid_1_0p7_0p7_rho10_E0p55_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.55,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E0p55_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E0p55_sep5_run02_impulse_noproj/multiple_body_complete.dat
13,spheroid_1_0p7_0p7_rho10_E0p55_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.55,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E0p55_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E0p55_sep8_run01_impulse_noproj/multiple_body_complete.dat
14,spheroid_1_0p7_0p7_rho10_E0p55_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.55,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E0p55_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E0p55_sep8_run02_impulse_noproj/multiple_body_complete.dat
15,spheroid_1_0p7_0p7_rho10_E0p55_sep11_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.55,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E0p55_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E0p55_sep11_run01_impulse_noproj/multiple_body_complete.dat
16,spheroid_1_0p7_0p7_rho10_E0p55_sep11_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,0.55,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E0p55_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E0p55_sep11_run02_impulse_noproj/multiple_body_complete.dat
17,spheroid_1_0p7_0p7_rho10_E1p5_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,1.5,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep3_run01_impulse_noproj/multiple_body_complete.dat
18,spheroid_1_0p7_0p7_rho10_E1p5_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,1.5,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep3_run02_impulse_noproj/multiple_body_complete.dat
19,spheroid_1_0p7_0p7_rho10_E1p5_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,1.5,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep5_run01_impulse_noproj/multiple_body_complete.dat
20,spheroid_1_0p7_0p7_rho10_E1p5_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,1.5,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep5_run02_impulse_noproj/multiple_body_complete.dat
21,spheroid_1_0p7_0p7_rho10_E1p5_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,1.5,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep8_run01_impulse_noproj/multiple_body_complete.dat
22,spheroid_1_0p7_0p7_rho10_E1p5_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,1.5,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep8_run02_impulse_noproj/multiple_body_complete.dat
23,spheroid_1_0p7_0p7_rho10_E1p5_sep11_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,1.5,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep11_run01_impulse_noproj/multiple_body_complete.dat
24,spheroid_1_0p7_0p7_rho10_E1p5_sep11_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,1.5,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E1p5_sep11_run02_impulse_noproj/multiple_body_complete.dat
25,spheroid_1_0p7_0p7_rho10_E4_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,4.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep3_run01_impulse_noproj/multiple_body_complete.dat
26,spheroid_1_0p7_0p7_rho10_E4_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,4.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep3_run02_impulse_noproj/multiple_body_complete.dat
27,spheroid_1_0p7_0p7_rho10_E4_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,4.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep5_run01_impulse_noproj/multiple_body_complete.dat
28,spheroid_1_0p7_0p7_rho10_E4_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,4.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep5_run02_impulse_noproj/multiple_body_complete.dat
29,spheroid_1_0p7_0p7_rho10_E4_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,4.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep8_run01_impulse_noproj/multiple_body_complete.dat
30,spheroid_1_0p7_0p7_rho10_E4_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,4.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep8_run02_impulse_noproj/multiple_body_complete.dat
31,spheroid_1_0p7_0p7_rho10_E4_sep11_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,4.0,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep11_run01_impulse_noproj/multiple_body_complete.dat
32,spheroid_1_0p7_0p7_rho10_E4_sep11_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,4.0,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E4_sep11_run02_impulse_noproj/multiple_body_complete.dat
33,spheroid_1_0p7_0p7_rho10_E11_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,11.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep3_run01_impulse_noproj/multiple_body_complete.dat
34,spheroid_1_0p7_0p7_rho10_E11_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,11.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep3_run02_impulse_noproj/multiple_body_complete.dat
35,spheroid_1_0p7_0p7_rho10_E11_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,11.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep5_run01_impulse_noproj/multiple_body_complete.dat
36,spheroid_1_0p7_0p7_rho10_E11_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,11.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep5_run02_impulse_noproj/multiple_body_complete.dat
37,spheroid_1_0p7_0p7_rho10_E11_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,11.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep8_run01_impulse_noproj/multiple_body_complete.dat
38,spheroid_1_0p7_0p7_rho10_E11_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,11.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep8_run02_impulse_noproj/multiple_body_complete.dat
39,spheroid_1_0p7_0p7_rho10_E11_sep11_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,11.0,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep11_run01_impulse_noproj/multiple_body_complete.dat
40,spheroid_1_0p7_0p7_rho10_E11_sep11_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,11.0,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E11_sep11_run02_impulse_noproj/multiple_body_complete.dat
41,spheroid_1_0p7_0p7_rho10_E30_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,30.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep3_run01_impulse_noproj/multiple_body_complete.dat
42,spheroid_1_0p7_0p7_rho10_E30_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,30.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep3_run02_impulse_noproj/multiple_body_complete.dat
43,spheroid_1_0p7_0p7_rho10_E30_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,30.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep5_run01_impulse_noproj/multiple_body_complete.dat
44,spheroid_1_0p7_0p7_rho10_E30_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,30.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep5_run02_impulse_noproj/multiple_body_complete.dat
45,spheroid_1_0p7_0p7_rho10_E30_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,30.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep8_run01_impulse_noproj/multiple_body_complete.dat
46,spheroid_1_0p7_0p7_rho10_E30_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,30.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep8_run02_impulse_noproj/multiple_body_complete.dat
47,spheroid_1_0p7_0p7_rho10_E30_sep11_run01_impulse_noproj,spheroid_1_0p7_0p7,10.0,30.0,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep11_run01_impulse_noproj/multiple_body_complete.dat
48,spheroid_1_0p7_0p7_rho10_E30_sep11_run02_impulse_noproj,spheroid_1_0p7_0p7,10.0,30.0,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho10_E30_sep11_run02_impulse_noproj/multiple_body_complete.dat
49,spheroid_1_0p7_0p7_rho4_E0p2_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,0.2,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep3_run01_impulse_noproj/multiple_body_complete.dat
50,spheroid_1_0p7_0p7_rho4_E0p2_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,0.2,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep3_run02_impulse_noproj/multiple_body_complete.dat
51,spheroid_1_0p7_0p7_rho4_E0p2_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,0.2,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep5_run01_impulse_noproj/multiple_body_complete.dat
52,spheroid_1_0p7_0p7_rho4_E0p2_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,0.2,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep5_run02_impulse_noproj/multiple_body_complete.dat
53,spheroid_1_0p7_0p7_rho4_E0p2_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,0.2,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep8_run01_impulse_noproj/multiple_body_complete.dat
54,spheroid_1_0p7_0p7_rho4_E0p2_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,0.2,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep8_run02_impulse_noproj/multiple_body_complete.dat
55,spheroid_1_0p7_0p7_rho4_E0p2_sep11_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,0.2,11.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep11_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep11_run01_impulse_noproj/multiple_body_complete.dat
56,spheroid_1_0p7_0p7_rho4_E0p2_sep11_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,0.2,11.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep11_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p2_sep11_run02_impulse_noproj/multiple_body_complete.dat
